Buffer_ID,Day,MinvonTime_Start_Number,MaxvonTime_End_Number,Time,Jurisdiction_ID,Waterbody_ID,Relevant
279,15-09-05,9.44,15.84,13.5750000000698,,0,False
279,15-09-05,9.44,15.84,13.2302777777659,,329563838,False
279,15-09-05,9.44,15.84,14.6405555555248,J54130,0,False
279,15-09-05,9.44,15.84,13.7311111111776,,329563838,False
279,15-09-05,9.44,15.84,13.6436111111543,,329563838,False
279,15-09-05,9.44,15.84,13.5750000000698,,0,False
279,15-09-05,9.44,15.84,13.2947222222574,,329074445,False
279,15-09-05,9.44,15.84,9.87138888897607,,329146764,False
279,15-09-05,9.44,15.84,,,,False
279,15-09-05,9.44,15.84,10.0277777777519,,,False
279,15-09-05,9.44,15.84,,,,False
279,15-09-05,9.44,15.84,9.92361111118225,,329054724,False
279,15-09-05,9.44,15.84,10.1941666665953,,329054724,False
279,15-09-05,9.44,15.84,,,,False
279,15-09-05,9.44,15.84,,,,False
279,15-09-05,9.44,15.84,11.3341666666092,,329083342,False
279,15-09-05,9.44,15.84,12.4344444443705,J54129,329563838,True
279,15-09-05,9.44,15.84,12.5666666665929,,329563838,False
279,15-09-05,9.44,15.84,12.7974999999278,,329563838,False
279,15-09-05,9.44,15.84,12.9194444444147,,329518145B,False
279,15-09-05,9.44,15.84,13.1438888889388,,329563838,False
279,15-09-05,9.44,15.84,12.1475000000792,,-1,False
38,15-09-05,8.78,14.93,12.3158333332976,,0,False
38,15-09-05,8.78,14.93,12.0849999999627,,,False
38,15-09-05,8.78,14.93,,,,False
38,15-09-05,8.78,14.93,,J54181,,False
38,15-09-05,8.78,14.93,,,,False
38,15-09-05,8.78,14.93,,,,False
38,15-09-05,8.78,14.93,,J54130,,False
38,15-09-05,8.78,14.93,,,,False
38,15-09-05,8.78,14.93,,,,False
38,15-09-05,8.78,14.93,14.0275000000256,,329523065,False
48,15-09-05,9.50,16.59,,,,False
48,15-09-05,9.50,16.59,,,,False
307,15-09-05,10.50,16.50,,,,False
307,15-09-05,10.50,16.50,,,,False
307,15-09-05,10.50,16.50,12.5241666666116,,329523947,False
307,15-09-05,10.50,16.50,,,,False
307,15-09-05,10.50,16.50,,J54130,,False
307,15-09-05,10.50,16.50,,J54130,,False
307,15-09-05,10.50,16.50,12.5494444443611,,329523947,False
307,15-09-05,10.50,16.50,,,,False
307,15-09-05,10.50,16.50,15.5933333333815,,,False
307,15-09-05,10.50,16.50,13.0791666666046,,,False
307,15-09-05,10.50,16.50,,,,False
307,15-09-05,10.50,16.50,,J54129,,False
307,15-09-05,10.50,16.50,12.5830555554712,,328974235A,True
307,15-09-05,10.50,16.50,11.1183333332883,J54129,329093898,True
386,15-09-06,10.72,16.80,,J54173,,False
386,15-09-06,10.72,16.80,,,,False
386,15-09-06,10.72,16.80,16.0055555555737,J54129,329518145B,True
386,15-09-06,10.72,16.80,14.9875000000466,,0,False
386,15-09-06,10.72,16.80,14.0663888889248,,,False
386,15-09-06,10.72,16.80,15.8858333333046,,328961767C,False
90,15-09-06,13.76,17.13,15.2238888888387,,329459118,False
90,15-09-06,13.76,17.13,16.7102777778637,,,False
90,15-09-06,13.76,17.13,14.330277777859,,-1,False
90,15-09-06,13.76,17.13,15.5830555554712,,0,False
90,15-09-06,13.76,17.13,14.7461111111334,,,False
90,15-09-06,13.76,17.13,14.7024999999558,J54181,,False
90,15-09-06,13.76,17.13,14.6733333332813,,,False
90,15-09-06,13.76,17.13,,J54145,,False
46,15-09-06,10.21,17.21,,,,False
46,15-09-06,10.21,17.21,,,,False
46,15-09-06,10.21,17.21,11.3577777778264,,,False
46,15-09-06,10.21,17.21,14.1058333333349,J54181,,False
57,15-09-06,10.01,15.59,,J54159,,False
57,15-09-06,10.01,15.59,,,,False
57,15-09-06,10.01,15.59,,,,False
96,15-09-07,9.50,15.33,,,,False
96,15-09-07,9.50,15.33,10.5763888889342,,,False
96,15-09-07,9.50,15.33,,,,False
96,15-09-07,9.50,15.33,11.0083333334187,,,False
96,15-09-07,9.50,15.33,,,,False
96,15-09-07,9.50,15.33,,,,False
96,15-09-07,9.50,15.33,11.5511111111264,,328961720B,False
96,15-09-07,9.50,15.33,15.1938888888108,,328961720B,False
96,15-09-07,9.50,15.33,,J54159,,False
96,15-09-07,9.50,15.33,,,,False
96,15-09-07,9.50,15.33,14.8369444443961,,,False
96,15-09-07,9.50,15.33,12.5777777778567,,329523068,False
96,15-09-07,9.50,15.33,13.7405555555597,,,False
96,15-09-07,9.50,15.33,13.7816666666768,,,False
96,15-09-07,9.50,15.33,13.8572222222574,,329459117,False
96,15-09-07,9.50,15.33,13.9380555556272,,328961720B,False
96,15-09-07,9.50,15.33,14.2150000000256,,,False
96,15-09-07,9.50,15.33,,,,False
96,15-09-07,9.50,15.33,12.1811111111892,,,False
96,15-09-07,9.50,15.33,,J54159,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,14.8324999999604,,,False
270,15-09-07,9.50,16.37,15.1316666667117,,,False
270,15-09-07,9.50,16.37,,J54130,,False
270,15-09-07,9.50,16.37,15.7091666667257,,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,13.9888888889691,,,False
270,15-09-07,9.50,16.37,14.4219444444752,,,False
270,15-09-07,9.50,16.37,14.2994444444776,,,False
270,15-09-07,9.50,16.37,10.5752777777379,,329247790,False
270,15-09-07,9.50,16.37,10.309166666586,,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,16.2083333332557,,,False
270,15-09-07,9.50,16.37,16.1350000000675,,0,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,15.5597222222714,,329093897,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,15.2638888889342,,329093897,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,15.1919444444356,,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,13.3708333333489,,,False
270,15-09-07,9.50,16.37,13.3494444445241,,,False
270,15-09-07,9.50,16.37,12.8527777777053,,,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,12.560833333293,,,False
270,15-09-07,9.50,16.37,15.2161111111636,,,False
270,15-09-07,9.50,16.37,12.2663888888201,,,False
270,15-09-07,9.50,16.37,14.4036111110472,,,False
270,15-09-07,9.50,16.37,12.3944444444496,,0,False
270,15-09-07,9.50,16.37,,,,False
270,15-09-07,9.50,16.37,14.2774999999674,,,False
270,15-09-07,9.50,16.37,14.3300000000163,,,False
270,15-09-07,9.50,16.37,14.3472222222481,J54145,,False
270,15-09-07,9.50,16.37,14.3838888889295,,,False
270,15-09-07,9.50,16.37,12.2883333333302,,,False
63,15-09-07,10.34,18.09,17.5638888889225,,328974235B,False
63,15-09-07,10.34,18.09,17.5299999999697,,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,17.0269444445148,J54145,-1,True
63,15-09-07,10.34,18.09,,J54130,,False
63,15-09-07,10.34,18.09,,J54145,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,15.6038888889598,,-1,False
63,15-09-07,10.34,18.09,15.9152777778218,,-1,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,16.3591666667489,J54145,-1,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,17.0491666666931,,-1,False
63,15-09-07,10.34,18.09,17.1099999999278,J54145,-1,True
63,15-09-07,10.34,18.09,15.9250000000466,J54130,-1,False
63,15-09-07,10.34,18.09,16.1177777778357,,-1,False
63,15-09-07,10.34,18.09,16.3913888888201,J54145,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,15.6708333333372,,,False
63,15-09-07,10.34,18.09,,J54130,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,14.9630555554759,,,False
63,15-09-07,10.34,18.09,,J54145,,False
63,15-09-07,10.34,18.09,13.9733333332697,J54145,,False
63,15-09-07,10.34,18.09,,J54145,,False
63,15-09-07,10.34,18.09,,,,False
63,15-09-07,10.34,18.09,,,,False
386,15-09-08,11.62,15.47,18.3466666666791,,,False
386,15-09-08,11.62,15.47,14.5105555555201,,,False
386,15-09-08,11.62,15.47,14.6733333332813,,,False
386,15-09-08,11.62,15.47,13.9358333334094,,,False
386,15-09-08,11.62,15.47,14.2658333333675,,,False
386,15-09-08,11.62,15.47,13.7272222222527,,,False
386,15-09-08,11.62,15.47,13.7113888888853,,,False
386,15-09-08,11.62,15.47,15.3649999999325,,,False
386,15-09-08,11.62,15.47,13.9005555555923,,,False
386,15-09-08,11.62,15.47,13.5216666666674,,,False
386,15-09-08,11.62,15.47,13.2191666666768,,,False
386,15-09-08,11.62,15.47,,,,False
386,15-09-08,11.62,15.47,,,,False
386,15-09-08,11.62,15.47,13.8286111110938,,,False
386,15-09-08,11.62,15.47,13.6847222222714,,,False
386,15-09-08,11.62,15.47,13.2313888889621,,,False
386,15-09-08,11.62,15.47,13.1458333333139,,,False
386,15-09-08,11.62,15.47,14.8449999999139,,,False
28,15-09-08,10.54,16.25,12.5166666666046,J54181,328961724,True
28,15-09-08,10.54,16.25,12.4361111110775,J54181,328961724,True
28,15-09-08,10.54,16.25,11.2766666666139,J54181,329083342,True
28,15-09-08,10.54,16.25,11.2541666665929,J54181,,False
28,15-09-08,10.54,16.25,,J54181,,False
90,15-09-09,10.00,17.59,,,,False
90,15-09-09,10.00,17.59,14.505277777731,,329484653,False
90,15-09-09,10.00,17.59,16.6630555556039,,,False
90,15-09-09,10.00,17.59,,,,False
90,15-09-09,10.00,17.59,,,,False
90,15-09-09,10.00,17.59,15.7180555555969,,329459116B,False
90,15-09-09,10.00,17.59,15.2541666667094,,329520002,False
90,15-09-09,10.00,17.59,,,,False
90,15-09-09,10.00,17.59,14.9375000000582,,,False
90,15-09-09,10.00,17.59,10.2308333332767,J54181,-1,True
90,15-09-09,10.00,17.59,,,,False
90,15-09-09,10.00,17.59,10.1080555556109,,329459117,False
90,15-09-09,10.00,17.59,11.9327777777798,,329459116C,False
90,15-09-09,10.00,17.59,,,,False
90,15-09-09,10.00,17.59,12.8536111110589,,329459116B,False
90,15-09-09,10.00,17.59,13.1550000000279,,329276268,False
90,15-09-09,10.00,17.59,13.8638888889109,,329459116C,False
90,15-09-09,10.00,17.59,10.3997222221806,,329534138,False
49,15-09-10,10.00,16.01,13.7833333333838,,328974235B,False
49,15-09-10,10.00,16.01,10.6538888888899,,329216611,False
49,15-09-10,10.00,16.01,11.2225000000326,,0,False
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,12.7491666666465,,328974235B,False
49,15-09-10,10.00,16.01,,J54145,,False
49,15-09-10,10.00,16.01,13.9405555555131,J54182,329216611,True
49,15-09-10,10.00,16.01,14.1827777777798,,,False
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,,J54129,,False
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,15.7161111110472,J54130,328961724,True
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,14.943888888869,,,False
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,10.2566666667117,,329216611,False
49,15-09-10,10.00,16.01,10.1997222222271,,329216611,False
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,,J54130,,False
49,15-09-10,10.00,16.01,,J54129,,False
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,14.25,,329216614,False
49,15-09-10,10.00,16.01,14.7874999999185,,329480769,False
49,15-09-10,10.00,16.01,15.4927777777193,,328974235B,False
49,15-09-10,10.00,16.01,,J54130,,False
49,15-09-10,10.00,16.01,,J54126,,False
49,15-09-10,10.00,16.01,,,,False
49,15-09-10,10.00,16.01,16.0822222221759,,329216611,False
49,15-09-10,10.00,16.01,14.1269444444915,,329216611,False
48,15-09-11,11.25,15.59,,J54145,,False
48,15-09-11,11.25,15.59,14.5319444445195,J54181,,False
48,15-09-11,11.25,15.59,14.9188888889621,,,False
40,15-09-12,10.00,15.17,,,,False
46,15-09-12,10.34,16.09,,,,False
96,15-09-13,9.42,16.58,,,,False
96,15-09-13,9.42,16.58,10.9027777778101,,,False
96,15-09-13,9.42,16.58,16.5211111111566,,,False
96,15-09-13,9.42,16.58,,,,False
96,15-09-13,9.42,16.58,,,,False
96,15-09-13,9.42,16.58,14.2613888889318,,,False
96,15-09-13,9.42,16.58,,,,False
96,15-09-13,9.42,16.58,,J54130,,False
96,15-09-13,9.42,16.58,10.162777777703,,,False
96,15-09-13,9.42,16.58,12.4263888888527,,,False
96,15-09-13,9.42,16.58,,,,False
96,15-09-13,9.42,16.58,10.9958333332906,,329216611,False
96,15-09-13,9.42,16.58,,,,False
270,15-09-13,8.50,17.23,12.6613888889551,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,13.7574999999488,J54145,,False
270,15-09-13,8.50,17.23,,J54170,,False
270,15-09-13,8.50,17.23,,J54177,,False
270,15-09-13,8.50,17.23,12.6347222221666,J54182,,False
270,15-09-13,8.50,17.23,12.6858333333512,,328974235B,False
270,15-09-13,8.50,17.23,,J54129,,False
270,15-09-13,8.50,17.23,14.4291666666395,,,False
270,15-09-13,8.50,17.23,,J54173,,False
270,15-09-13,8.50,17.23,11.9444444443798,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,13.0608333333512,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,10.2861111110542,,329093898,False
270,15-09-13,8.50,17.23,11.1766666666372,,,False
270,15-09-13,8.50,17.23,11.8352777778637,J54145,329093897,True
270,15-09-13,8.50,17.23,11.8608333332813,,329093897,False
270,15-09-13,8.50,17.23,11.9600000000792,,,False
270,15-09-13,8.50,17.23,12,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,12.7308333333931,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,13.0938888889505,,,False
270,15-09-13,8.50,17.23,15.8274999999558,,,False
270,15-09-13,8.50,17.23,13.3749999999418,J54181,,False
270,15-09-13,8.50,17.23,13.4188888889621,,329518145B,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,16.625555555569,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,,,,False
270,15-09-13,8.50,17.23,13.0361111111124,,329220283,False
57,15-09-13,10.26,16.00,,J54145,,False
75,15-09-13,10.33,18.04,,J54170,,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,17.1033333332744,J54145,-1,True
75,15-09-13,10.33,18.04,11.9844444444752,J54145,,False
75,15-09-13,10.33,18.04,13.2394444444799,,329247790,False
75,15-09-13,10.33,18.04,13.8938888889388,J54130,,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,15.024166666728,,,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,15.6766666666372,,,False
75,15-09-13,10.33,18.04,16.1522222222993,,,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,17.8294444443891,J54145,,False
75,15-09-13,10.33,18.04,10.6336111110868,J54182,,False
75,15-09-13,10.33,18.04,11.9274999999907,J54181,-1,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,,J54139,,False
75,15-09-13,10.33,18.04,14.975833333272,,-1,False
75,15-09-13,10.33,18.04,15.2652777777985,,-1,False
75,15-09-13,10.33,18.04,15.5213888888829,,-1,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,,,,False
75,15-09-13,10.33,18.04,17.1350000000093,,,False
386,15-09-14,12.50,15.51,,,,False
386,15-09-14,12.50,15.51,,,,False
386,15-09-14,12.50,15.51,14.2247222222504,,,False
176,15-09-14,9.41,17.56,,,,False
176,15-09-14,9.41,17.56,16.5244444443961,,-1,False
176,15-09-14,9.41,17.56,16.108333333279,,-1,False
176,15-09-14,9.41,17.56,,J54130,,False
176,15-09-14,9.41,17.56,15.4708333333838,,,False
176,15-09-14,9.41,17.56,12.5041666666511,J54129,328974235C,True
176,15-09-14,9.41,17.56,9.83138888888061,,-1,False
176,15-09-14,9.41,17.56,17.2319444444147,,-1,False
176,15-09-14,9.41,17.56,,,,False
176,15-09-14,9.41,17.56,,,,False
176,15-09-14,9.41,17.56,12.9175000000396,,-1,False
176,15-09-14,9.41,17.56,,,,False
176,15-09-14,9.41,17.56,,,,False
176,15-09-14,9.41,17.56,11.2083333333721,,-1,False
38,15-09-14,12.00,17.00,15.5925000000279,,329459119,False
38,15-09-14,12.00,17.00,15.8124999999418,,,False
38,15-09-14,12.00,17.00,,,,False
38,15-09-14,12.00,17.00,,,,False
38,15-09-14,12.00,17.00,14.065833333414,,329216614,False
38,15-09-14,12.00,17.00,15.0730555555201,J54181,328961724,True
38,15-09-14,12.00,17.00,14.2055555554689,,329216611,False
38,15-09-14,12.00,17.00,13.7372222221456,,-1,False
38,15-09-14,12.00,17.00,14.3555555556086,,,False
38,15-09-14,12.00,17.00,15.0380555555457,,,False
57,15-09-14,10.34,15.58,13.6924999999464,J54145,328974235A,True
57,15-09-14,10.34,15.58,13.6383333333652,J54145,328974235A,True
57,15-09-14,10.34,15.58,,,,False
176,15-09-17,11.00,15.56,,J54130,,False
176,15-09-17,11.00,15.56,13.576944444445,,328974235B,False
176,15-09-17,11.00,15.56,13.0213888889411,J54130,0,False
176,15-09-17,11.00,15.56,15.0466666667489,,0,False
96,15-09-18,9.41,16.26,11.6947222222807,,,False
96,15-09-18,9.41,16.26,15.7444444443681,,,False
96,15-09-18,9.41,16.26,,,,False
96,15-09-18,9.41,16.26,,,,False
96,15-09-18,9.41,16.26,,,,False
96,15-09-18,9.41,16.26,12.8252777777379,,,False
96,15-09-18,9.41,16.26,15.8994444444543,,,False
96,15-09-18,9.41,16.26,11.9411111111403,,,False
96,15-09-18,9.41,16.26,,,,False
96,15-09-18,9.41,16.26,,,,False
96,15-09-18,9.41,16.26,,,,False
96,15-09-18,9.41,16.26,11.6763888888527,,0,False
48,15-09-18,10.50,16.51,,,,False
210,15-09-18,13.50,19.51,,,,False
210,15-09-18,13.50,19.51,,J54159,,False
210,15-09-18,13.50,19.51,16.2722222222365,,329069272,False
210,15-09-18,13.50,19.51,,J54130,,False
210,15-09-18,13.50,19.51,14.5338888888946,,328974235C,False
210,15-09-18,13.50,19.51,,,,False
210,15-09-18,13.50,19.51,,J54159,,False
210,15-09-18,13.50,19.51,17.467777777696,J54130,,False
210,15-09-18,13.50,19.51,,J54129,,False
210,15-09-18,13.50,19.51,19.3122222221573,,,False
210,15-09-18,13.50,19.51,14.6138888889109,J54130,329246297,True
142,15-09-19,9.09,17.78,,,,False
142,15-09-19,9.09,17.78,,J54139,,False
142,15-09-19,9.09,17.78,9.45277777779847,J54159,329532692,True
142,15-09-19,9.09,17.78,15.7980555556132,,-1,False
142,15-09-19,9.09,17.78,15.3275000000722,,,False
142,15-09-19,9.09,17.78,,J54159,,False
142,15-09-19,9.09,17.78,,,,False
142,15-09-19,9.09,17.78,10.4216666666907,J54159,,False
142,15-09-19,9.09,17.78,17.5508333332837,,,False
142,15-09-19,9.09,17.78,,J54159,,False
142,15-09-19,9.09,17.78,13.9644444443984,J54159,,False
142,15-09-19,9.09,17.78,11.4661111111636,,,False
142,15-09-19,9.09,17.78,,,,False
46,15-09-19,10.17,16.01,10.9227777777705,,,False
46,15-09-19,10.17,16.01,,,,False
46,15-09-19,10.17,16.01,14.4402777777286,,,False
57,15-09-19,10.01,16.01,11.9205555554945,,,False
57,15-09-19,10.01,16.01,,J54159,,False
57,15-09-19,10.01,16.01,10.6327777777333,J54159,328974235A,True
57,15-09-19,10.01,16.01,14.3897222222295,J54145,,False
28,15-09-20,11.10,17.20,11.1566666666768,J54181,328961724,True
28,15-09-20,11.10,17.20,,J54181,,False
28,15-09-20,11.10,17.20,,,,False
28,15-09-20,11.10,17.20,14.5808333333116,J54181,329083342,True
28,15-09-20,11.10,17.20,11.2361111111823,J54181,329459116B,True
28,15-09-20,11.10,17.20,,J54181,,False
28,15-09-20,11.10,17.20,,J54181,,False
57,15-09-21,10.76,15.51,,,,False
386,15-09-23,7.76,16.50,19.2827777778148,J54126,,False
386,15-09-23,7.76,16.50,12.9113888888969,J54129,329518145B,True
386,15-09-23,7.76,16.50,11.9933333333465,,,False
48,15-09-25,10.68,16.68,,J54181,,False
48,15-09-25,10.68,16.68,,J54178,,False
48,15-09-25,10.68,16.68,,,,False
210,15-09-25,11.41,17.39,14.3927777778008,J54130,329069253,True
210,15-09-25,11.41,17.39,,J54130,,False
210,15-09-25,11.41,17.39,16.5955555555411,,,False
210,15-09-25,11.41,17.39,16.1188888888573,,,False
210,15-09-25,11.41,17.39,15.6102777777705,,-1,False
210,15-09-25,11.41,17.39,12.7191666666185,J54130,-1,True
210,15-09-25,11.41,17.39,,J54130,,False
210,15-09-25,11.41,17.39,17.516111111152,,329123426,False
210,15-09-25,11.41,17.39,,,,False
210,15-09-25,11.41,17.39,,J54173,,False
210,15-09-25,11.41,17.39,14.2752777777496,J54130,-1,True
210,15-09-25,11.41,17.39,15.8658333333442,,,False
210,15-09-25,11.41,17.39,12.6225000000559,J54130,329093898,True
142,15-09-26,10.00,17.51,,,,False
142,15-09-26,10.00,17.51,14.4094444445218,J54159,,False
142,15-09-26,10.00,17.51,11.383055555576,,,False
142,15-09-26,10.00,17.51,,,,False
142,15-09-26,10.00,17.51,15.9588888888247,J54159,0,False
142,15-09-26,10.00,17.51,17.4699999999139,J54159,,False
142,15-09-26,10.00,17.51,16.6097222222015,,-1,False
142,15-09-26,10.00,17.51,16.2033333333093,,,False
142,15-09-26,10.00,17.51,15.1269444444333,,,False
142,15-09-26,10.00,17.51,11.2208333333256,,329069272,False
142,15-09-26,10.00,17.51,10.503333333414,,329069272,False
142,15-09-26,10.00,17.51,,J54159,,False
142,15-09-26,10.00,17.51,14.4330555555644,J54159,,False
142,15-09-26,10.00,17.51,15.8058333332883,J54159,0,False
46,15-09-26,10.51,16.00,,,,False
46,15-09-26,10.51,16.00,,,,False
46,15-09-26,10.51,16.00,10.8405555555364,,328974235B,False
96,15-09-27,9.41,16.59,9.64222222217359,,,False
96,15-09-27,9.41,16.59,10.3449999999139,,329216611,False
96,15-09-27,9.41,16.59,12.4872222222621,,,False
96,15-09-27,9.41,16.59,12.6119444444776,,0,False
96,15-09-27,9.41,16.59,12.79527777771,,,False
96,15-09-27,9.41,16.59,14.6669444444706,,,False
142,15-09-28,10.19,17.27,17.2072222221759,,,False
142,15-09-28,10.19,17.27,15.8886111110332,J54159,,False
142,15-09-28,10.19,17.27,11.7308333332767,J54159,,False
142,15-09-28,10.19,17.27,,J54130,,False
142,15-09-28,10.19,17.27,,,,False
142,15-09-28,10.19,17.27,15.7991666666348,,,False
142,15-09-28,10.19,17.27,13.9694444445195,,,False
28,15-09-28,9.84,17.00,16.8408333333791,J54181,-1,True
28,15-09-28,9.84,17.00,12.7025000000722,J54181,329459116B,True
28,15-09-28,9.84,17.00,11.6436111110961,J54181,329459116B,True
60b,15-10-02,12.06,18.04,15.0244444443961,,329451884,False
60b,15-10-02,12.06,18.04,15.6213888888597,,329054724,False
60b,15-10-02,12.06,18.04,15.8219444444985,,329563840,False
60b,15-10-02,12.06,18.04,16.7561111110845,,329320871,False
60b,15-10-02,12.06,18.04,,,,False
60b,15-10-02,12.06,18.04,17.5483333333978,,329291860,False
60b,15-10-02,12.06,18.04,,J54182,,False
60b,15-10-02,12.06,18.04,17.9586111110402,,329451884,False
60b,15-10-02,12.06,18.04,15.4411111110239,J54182,329663955,True
60b,15-10-02,12.06,18.04,14.2477777777822,,,False
60b,15-10-02,12.06,18.04,14.030833333265,,329451884,False
60b,15-10-02,12.06,18.04,,,,False
48,15-10-02,10.25,16.09,13.743611111131,,,False
48,15-10-02,10.25,16.09,,J54145,,False
48,15-10-02,10.25,16.09,,,,False
48,15-10-02,10.25,16.09,,J54145,,False
48,15-10-02,10.25,16.09,14.3375000000233,,,False
386,15-10-03,11.50,15.00,14.5030555555131,,,False
386,15-10-03,11.50,15.00,13.0700000000652,,,False
60,15-10-03,9.96,17.89,15.7811111110495,,,False
60,15-10-03,9.96,17.89,17.9041666666162,,,False
60,15-10-03,9.96,17.89,17.2916666666279,,328977792,False
60,15-10-03,9.96,17.89,17.030833333265,,,False
60,15-10-03,9.96,17.89,16.7994444444194,,,False
60,15-10-03,9.96,17.89,16.2113888888271,,,False
60,15-10-03,9.96,17.89,16.1072222222574,,0,False
60,15-10-03,9.96,17.89,,,,False
60,15-10-03,9.96,17.89,15.7294444445288,,329316069,False
60,15-10-03,9.96,17.89,17.9205555554945,,,False
60,15-10-03,9.96,17.89,9.98444444441702,,,False
60,15-10-03,9.96,17.89,10.7463888888597,,-1,False
60,15-10-03,9.96,17.89,11.5619444443728,,,False
60,15-10-03,9.96,17.89,,,,False
60,15-10-03,9.96,17.89,12.3463888888364,,,False
60,15-10-03,9.96,17.89,13.076388888876,,,False
60,15-10-03,9.96,17.89,13.1169444444822,,,False
60,15-10-03,9.96,17.89,13.5158333333675,,,False
60,15-10-03,9.96,17.89,14.1666666667443,,,False
60,15-10-03,9.96,17.89,14.2297222221969,,,False
60,15-10-03,9.96,17.89,14.4927777777775,,,False
60,15-10-03,9.96,17.89,14.572222222283,,,False
60,15-10-03,9.96,17.89,,,,False
60,15-10-03,9.96,17.89,14.8233333332464,,,False
60,15-10-03,9.96,17.89,14.9794444445288,,,False
60,15-10-03,9.96,17.89,15.5674999999464,,,False
60,15-10-03,9.96,17.89,,,,False
60,15-10-03,9.96,17.89,15.7102777777473,,,False
